_non,DepartingPort,ArrivingPort,Airline,dep_lat,dep_lon,arr_lat,arr_lon,dep_iata,arr_iata
3843,sydney,melbourne,Tigerair Australia,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
3844,sydney,melbourne,Tigerair Australia,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
3845,sydney,melbourne,Tigerair Australia,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
3881,sydney,perth,Tigerair Australia,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
3882,sydney,perth,Tigerair Australia,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
3895,sydney,proserpine,Tigerair Australia,-33.92440033,150.9880066,-20.49500084,148.552002,BWU,PPP
5281,sydney,adelaide,Virgin Australia,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
5295,sydney,albury,Virgin Australia,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
5304,sydney,ayers rock,Virgin Australia,-33.92440033,150.9880066,-25.1861,130.975998,BWU,AYQ
5310,sydney,ballina,Virgin Australia,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
5326,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
5327,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
5359,sydney,cairns,Virgin Australia,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
5366,sydney,canberra,Virgin Australia,-33.92440033,150.9880066,-35.30690002,149.1950073,BWU,CBR
5379,sydney,coffs harbour,Virgin Australia,-33.92440033,150.9880066,-30.32060051,153.1159973,BWU,CFS
5385,sydney,darwin,Virgin Australia,-33.92440033,150.9880066,-12.41469955,130.8769989,BWU,DRW
5397,sydney,gold coast,Virgin Australia,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
5414,sydney,hamilton island,Virgin Australia,-33.92440033,150.9880066,-20.35810089,148.9519959,BWU,HTI
5419,sydney,hobart,Virgin Australia,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
5424,sydney,launceston,Virgin Australia,-33.92440033,150.9880066,-41.54529953,147.2140045,BWU,LST
5437,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
5438,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
5439,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
5440,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
5476,sydney,perth,Virgin Australia,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
5477,sydney,perth,Virgin Australia,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
5490,sydney,port macquarie,Virgin Australia,-33.92440033,150.9880066,-31.43580055,152.8630066,BWU,PQQ
5505,sydney,tamworth,Virgin Australia,-33.92440033,150.9880066,-31.08390045,150.8470001,BWU,TMW
5514,sydney,townsville,Virgin Australia,-33.92440033,150.9880066,-19.25250053,146.7649994,BWU,TSV
7085,sydney,adelaide,All Airlines,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
7099,sydney,albury,All Airlines,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
7109,sydney,armidale,All Airlines,-33.92440033,150.9880066,-30.52809906,151.6170044,BWU,ARM
7118,sydney,ayers rock,All Airlines,-33.92440033,150.9880066,-25.1861,130.975998,BWU,AYQ
7124,sydney,ballina,All Airlines,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
7140,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
7141,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
7173,sydney,cairns,All Airlines,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
7180,sydney,canberra,All Airlines,-33.92440033,150.9880066,-35.30690002,149.1950073,BWU,CBR
7193,sydney,coffs harbour,All Airlines,-33.92440033,150.9880066,-30.32060051,153.1159973,BWU,CFS
7199,sydney,darwin,All Airlines,-33.92440033,150.9880066,-12.41469955,130.8769989,BWU,DRW
7208,sydney,dubbo,All Airlines,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
7216,sydney,gold coast,All Airlines,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
7233,sydney,hamilton island,All Airlines,-33.92440033,150.9880066,-20.35810089,148.9519959,BWU,HTI
7238,sydney,hobart,All Airlines,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
7243,sydney,launceston,All Airlines,-33.92440033,150.9880066,-41.54529953,147.2140045,BWU,LST
7256,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
7257,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
7258,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
7259,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
7295,sydney,perth,All Airlines,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
7296,sydney,perth,All Airlines,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
7309,sydney,port macquarie,All Airlines,-33.92440033,150.9880066,-31.43580055,152.8630066,BWU,PQQ
7319,sydney,proserpine,All Airlines,-33.92440033,150.9880066,-20.49500084,148.552002,BWU,PPP
7334,sydney,tamworth,All Airlines,-33.92440033,150.9880066,-31.08390045,150.8470001,BWU,TMW
7343,sydney,townsville,All Airlines,-33.92440033,150.9880066,-19.25250053,146.7649994,BWU,TSV
7348,sydney,wagga wagga,All Airlines,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
8325,sydney,adelaide,Jetstar,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
8338,sydney,ayers rock,Jetstar,-33.92440033,150.9880066,-25.1861,130.975998,BWU,AYQ
8344,sydney,ballina,Jetstar,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
8360,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
8361,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
8393,sydney,cairns,Jetstar,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
8399,sydney,darwin,Jetstar,-33.92440033,150.9880066,-12.41469955,130.8769989,BWU,DRW
8411,sydney,gold coast,Jetstar,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
8428,sydney,hamilton island,Jetstar,-33.92440033,150.9880066,-20.35810089,148.9519959,BWU,HTI
8433,sydney,hobart,Jetstar,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
8438,sydney,launceston,Jetstar,-33.92440033,150.9880066,-41.54529953,147.2140045,BWU,LST
8451,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
8452,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
8453,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
8454,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
8490,sydney,perth,Jetstar,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
8491,sydney,perth,Jetstar,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
8504,sydney,proserpine,Jetstar,-33.92440033,150.9880066,-20.49500084,148.552002,BWU,PPP
8518,sydney,townsville,Jetstar,-33.92440033,150.9880066,-19.25250053,146.7649994,BWU,TSV
9379,sydney,adelaide,Qantas,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
9399,sydney,brisbane,Qantas,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
9400,sydney,brisbane,Qantas,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
9432,sydney,cairns,Qantas,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
9438,sydney,darwin,Qantas,-33.92440033,150.9880066,-12.41469955,130.8769989,BWU,DRW
9450,sydney,gold coast,Qantas,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
9467,sydney,hamilton island,Qantas,-33.92440033,150.9880066,-20.35810089,148.9519959,BWU,HTI
9480,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
9481,sydney,melbourne,Qantas,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
9482,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
9483,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
9519,sydney,perth,Qantas,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
9520,sydney,perth,Qantas,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
10139,sydney,albury,QantasLink,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
10149,sydney,armidale,QantasLink,-33.92440033,150.9880066,-30.52809906,151.6170044,BWU,ARM
10165,sydney,brisbane,QantasLink,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
10166,sydney,brisbane,QantasLink,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
10200,sydney,canberra,QantasLink,-33.92440033,150.9880066,-35.30690002,149.1950073,BWU,CBR
10213,sydney,coffs harbour,QantasLink,-33.92440033,150.9880066,-30.32060051,153.1159973,BWU,CFS
10218,sydney,dubbo,QantasLink,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
10226,sydney,gold coast,QantasLink,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
10243,sydney,hamilton island,QantasLink,-33.92440033,150.9880066,-20.35810089,148.9519959,BWU,HTI
10248,sydney,hobart,QantasLink,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
10254,sydney,port macquarie,QantasLink,-33.92440033,150.9880066,-31.43580055,152.8630066,BWU,PQQ
10269,sydney,tamworth,QantasLink,-33.92440033,150.9880066,-31.08390045,150.8470001,BWU,TMW
10278,sydney,wagga wagga,QantasLink,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
10368,sydney,albury,Regional Express,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
10378,sydney,armidale,Regional Express,-33.92440033,150.9880066,-30.52809906,151.6170044,BWU,ARM
10388,sydney,ballina,Regional Express,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
10397,sydney,dubbo,Regional Express,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
10402,sydney,wagga wagga,Regional Express,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
11096,sydney,adelaide,Tigerair Australia,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
11116,sydney,brisbane,Tigerair Australia,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
11117,sydney,brisbane,Tigerair Australia,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
11149,sydney,cairns,Tigerair Australia,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
11154,sydney,coffs harbour,Tigerair Australia,-33.92440033,150.9880066,-30.32060051,153.1159973,BWU,CFS
11162,sydney,gold coast,Tigerair Australia,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
11187,sydney,melbourne,Tigerair Australia,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
11188,sydney,melbourne,Tigerair Australia,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
11189,sydney,melbourne,Tigerair Australia,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
11190,sydney,melbourne,Tigerair Australia,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
11226,sydney,perth,Tigerair Australia,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
11227,sydney,perth,Tigerair Australia,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
11240,sydney,proserpine,Tigerair Australia,-33.92440033,150.9880066,-20.49500084,148.552002,BWU,PPP
12632,sydney,adelaide,Virgin Australia,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
12646,sydney,albury,Virgin Australia,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
12655,sydney,ayers rock,Virgin Australia,-33.92440033,150.9880066,-25.1861,130.975998,BWU,AYQ
12661,sydney,ballina,Virgin Australia,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
12677,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
12678,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
12710,sydney,cairns,Virgin Australia,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
12717,sydney,canberra,Virgin Australia,-33.92440033,150.9880066,-35.30690002,149.1950073,BWU,CBR
12730,sydney,coffs harbour,Virgin Australia,-33.92440033,150.9880066,-30.32060051,153.1159973,BWU,CFS
12736,sydney,darwin,Virgin Australia,-33.92440033,150.9880066,-12.41469955,130.8769989,BWU,DRW
12748,sydney,gold coast,Virgin Australia,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
12765,sydney,hamilton island,Virgin Australia,-33.92440033,150.9880066,-20.35810089,148.9519959,BWU,HTI
12770,sydney,hobart,Virgin Australia,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
12775,sydney,launceston,Virgin Australia,-33.92440033,150.9880066,-41.54529953,147.2140045,BWU,LST
12788,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
12789,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
12790,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
12791,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
12827,sydney,perth,Virgin Australia,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
12828,sydney,perth,Virgin Australia,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
12841,sydney,port macquarie,Virgin Australia,-33.92440033,150.9880066,-31.43580055,152.8630066,BWU,PQQ
12856,sydney,tamworth,Virgin Australia,-33.92440033,150.9880066,-31.08390045,150.8470001,BWU,TMW
12865,sydney,townsville,Virgin Australia,-33.92440033,150.9880066,-19.25250053,146.7649994,BWU,TSV
14428,sydney,adelaide,All Airlines,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
14442,sydney,albury,All Airlines,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
14452,sydney,armidale,All Airlines,-33.92440033,150.9880066,-30.52809906,151.6170044,BWU,ARM
14461,sydney,ayers rock,All Airlines,-33.92440033,150.9880066,-25.1861,130.975998,BWU,AYQ
14467,sydney,ballina,All Airlines,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
14483,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
14484,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
14516,sydney,cairns,All Airlines,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
14523,sydney,canberra,All Airlines,-33.92440033,150.9880066,-35.30690002,149.1950073,BWU,CBR
14536,sydney,coffs harbour,All Airlines,-33.92440033,150.9880066,-30.32060051,153.1159973,BWU,CFS
14542,sydney,darwin,All Airlines,-33.92440033,150.9880066,-12.41469955,130.8769989,BWU,DRW
14551,sydney,dubbo,All Airlines,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
14559,sydney,gold coast,All Airlines,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
14576,sydney,hamilton island,All Airlines,-33.92440033,150.9880066,-20.35810089,148.9519959,BWU,HTI
14581,sydney,hobart,All Airlines,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
14586,sydney,launceston,All Airlines,-33.92440033,150.9880066,-41.54529953,147.2140045,BWU,LST
14599,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
14600,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
14601,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
14602,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
14638,sydney,perth,All Airlines,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
14639,sydney,perth,All Airlines,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
14652,sydney,port macquarie,All Airlines,-33.92440033,150.9880066,-31.43580055,152.8630066,BWU,PQQ
14662,sydney,proserpine,All Airlines,-33.92440033,150.9880066,-20.49500084,148.552002,BWU,PPP
14677,sydney,tamworth,All Airlines,-33.92440033,150.9880066,-31.08390045,150.8470001,BWU,TMW
14686,sydney,townsville,All Airlines,-33.92440033,150.9880066,-19.25250053,146.7649994,BWU,TSV
14691,sydney,wagga wagga,All Airlines,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
15658,sydney,adelaide,Jetstar,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
15671,sydney,ayers rock,Jetstar,-33.92440033,150.9880066,-25.1861,130.975998,BWU,AYQ
15677,sydney,ballina,Jetstar,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
15693,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
15694,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
15726,sydney,cairns,Jetstar,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
15732,sydney,darwin,Jetstar,-33.92440033,150.9880066,-12.41469955,130.8769989,BWU,DRW
15744,sydney,gold coast,Jetstar,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
15761,sydney,hamilton island,Jetstar,-33.92440033,150.9880066,-20.35810089,148.9519959,BWU,HTI
15766,sydney,hobart,Jetstar,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
15771,sydney,launceston,Jetstar,-33.92440033,150.9880066,-41.54529953,147.2140045,BWU,LST
15784,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
15785,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
15786,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
15787,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
15823,sydney,perth,Jetstar,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
15824,sydney,perth,Jetstar,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
15841,sydney,townsville,Jetstar,-33.92440033,150.9880066,-19.25250053,146.7649994,BWU,TSV
16696,sydney,adelaide,Qantas,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
16716,sydney,brisbane,Qantas,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
16717,sydney,brisbane,Qantas,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
16749,sydney,cairns,Qantas,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
16755,sydney,darwin,Qantas,-33.92440033,150.9880066,-12.41469955,130.8769989,BWU,DRW
16767,sydney,gold coast,Qantas,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
16784,sydney,hamilton island,Qantas,-33.92440033,150.9880066,-20.35810089,148.9519959,BWU,HTI
16797,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
16798,sydney,melbourne,Qantas,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
16799,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
16800,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
16836,sydney,perth,Qantas,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
16837,sydney,perth,Qantas,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
17456,sydney,albury,QantasLink,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
17466,sydney,armidale,QantasLink,-33.92440033,150.9880066,-30.52809906,151.6170044,BWU,ARM
17482,sydney,brisbane,QantasLink,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
17483,sydney,brisbane,QantasLink,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
17517,sydney,canberra,QantasLink,-33.92440033,150.9880066,-35.30690002,149.1950073,BWU,CBR
17530,sydney,coffs harbour,QantasLink,-33.92440033,150.9880066,-30.32060051,153.1159973,BWU,CFS
17535,sydney,dubbo,QantasLink,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
17543,sydney,gold coast,QantasLink,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
17560,sydney,hamilton island,QantasLink,-33.92440033,150.9880066,-20.35810089,148.9519959,BWU,HTI
17565,sydney,hobart,QantasLink,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
17571,sydney,port macquarie,QantasLink,-33.92440033,150.9880066,-31.43580055,152.8630066,BWU,PQQ
17586,sydney,tamworth,QantasLink,-33.92440033,150.9880066,-31.08390045,150.8470001,BWU,TMW
17595,sydney,wagga wagga,QantasLink,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
17685,sydney,albury,Regional Express,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
17695,sydney,armidale,Regional Express,-33.92440033,150.9880066,-30.52809906,151.6170044,BWU,ARM
17705,sydney,ballina,Regional Express,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
17714,sydney,dubbo,Regional Express,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
17719,sydney,wagga wagga,Regional Express,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
19113,sydney,adelaide,Virgin Australia,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
19127,sydney,albury,Virgin Australia,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
19136,sydney,ayers rock,Virgin Australia,-33.92440033,150.9880066,-25.1861,130.975998,BWU,AYQ
19142,sydney,ballina,Virgin Australia,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
19158,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
19159,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
19191,sydney,cairns,Virgin Australia,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
19198,sydney,canberra,Virgin Australia,-33.92440033,150.9880066,-35.30690002,149.1950073,BWU,CBR
19211,sydney,coffs harbour,Virgin Australia,-33.92440033,150.9880066,-30.32060051,153.1159973,BWU,CFS
19217,sydney,darwin,Virgin Australia,-33.92440033,150.9880066,-12.41469955,130.8769989,BWU,DRW
19229,sydney,gold coast,Virgin Australia,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
19246,sydney,hamilton island,Virgin Australia,-33.92440033,150.9880066,-20.35810089,148.9519959,BWU,HTI
19251,sydney,hobart,Virgin Australia,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
19256,sydney,launceston,Virgin Australia,-33.92440033,150.9880066,-41.54529953,147.2140045,BWU,LST
19269,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
19270,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
19271,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
19272,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
19308,sydney,perth,Virgin Australia,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
19309,sydney,perth,Virgin Australia,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
19322,sydney,port macquarie,Virgin Australia,-33.92440033,150.9880066,-31.43580055,152.8630066,BWU,PQQ
19337,sydney,tamworth,Virgin Australia,-33.92440033,150.9880066,-31.08390045,150.8470001,BWU,TMW
19346,sydney,townsville,Virgin Australia,-33.92440033,150.9880066,-19.25250053,146.7649994,BWU,TSV
20899,sydney,adelaide,All Airlines,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
20913,sydney,albury,All Airlines,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
20923,sydney,armidale,All Airlines,-33.92440033,150.9880066,-30.52809906,151.6170044,BWU,ARM
20932,sydney,ayers rock,All Airlines,-33.92440033,150.9880066,-25.1861,130.975998,BWU,AYQ
20938,sydney,ballina,All Airlines,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
20954,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
20955,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
20987,sydney,cairns,All Airlines,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
20994,sydney,canberra,All Airlines,-33.92440033,150.9880066,-35.30690002,149.1950073,BWU,CBR
21007,sydney,coffs harbour,All Airlines,-33.92440033,150.9880066,-30.32060051,153.1159973,BWU,CFS
21013,sydney,darwin,All Airlines,-33.92440033,150.9880066,-12.41469955,130.8769989,BWU,DRW
21022,sydney,dubbo,All Airlines,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
21030,sydney,gold coast,All Airlines,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
21047,sydney,hamilton island,All Airlines,-33.92440033,150.9880066,-20.35810089,148.9519959,BWU,HTI
21052,sydney,hobart,All Airlines,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
21057,sydney,launceston,All Airlines,-33.92440033,150.9880066,-41.54529953,147.2140045,BWU,LST
21070,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
21071,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
21072,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
21073,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
21109,sydney,perth,All Airlines,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
21110,sydney,perth,All Airlines,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
21123,sydney,port macquarie,All Airlines,-33.92440033,150.9880066,-31.43580055,152.8630066,BWU,PQQ
21138,sydney,tamworth,All Airlines,-33.92440033,150.9880066,-31.08390045,150.8470001,BWU,TMW
21147,sydney,townsville,All Airlines,-33.92440033,150.9880066,-19.25250053,146.7649994,BWU,TSV
21152,sydney,wagga wagga,All Airlines,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
21510,sydney,adelaide,Jetstar,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
21530,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
